システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,カラーセンサの値,白149,黒10
2021,-3,25,50,5544
2025,-18,11,34,5544
2029,-17,15,38,5581
2033,-9,20,41,5581
2037,-9,19,38,5636
2041,-3,23,42,5636
2045,5,30,48,5617
2049,7,38,55,5617
2053,6,38,53,5542
2057,8,40,53,5542
2061,9,42,54,5482
2065,5,39,49,5482
2069,6,46,55,5450
2073,3,43,51,5450
2077,-1,39,45,5424
2081,-8,31,37,5424
2085,-11,28,31,5452
2089,-13,26,27,5452
2093,-16,22,21,5546
2097,-17,20,18,5546
2101,-12,29,26,5610
2105,-12,28,23,5610
2109,-5,33,27,5606
2113,-5,40,30,5606
2117,-4,34,23,5566
2121,1,39,26,5566
2125,3,48,33,5566
2129,7,51,35,5566
2133,4,55,38,5503
2137,0,45,27,5503
2141,0,51,32,5485
2145,-1,49,29,5485
2149,0,43,23,5485
2153,-2,48,26,5485
2157,-13,43,20,5516
2161,-15,33,9,5516
2165,-17,36,11,5551
2169,-16,29,3,5551
2173,-15,34,8,5616
2177,-15,33,6,5616
2181,-13,33,6,5617
2185,-13,32,4,5617
2189,-2,41,12,5630
2193,4,46,18,5630
2197,5,49,18,5597
2201,4,49,18,5597
2205,6,52,20,5549
2209,8,54,22,5549
2213,10,57,24,5503
2217,4,53,20,5503
2221,1,50,17,5503
2225,0,50,16,5503
2229,0,49,16,5522
2233,-6,44,10,5522
2237,-6,43,10,5541
2241,-8,41,7,5541
2245,-8,40,7,5564
2249,-7,36,1,5564
2253,-6,37,2,5579
2257,-1,42,7,5579
2261,0,44,9,5592
2265,1,46,11,5592
2269,0,46,11,5578
2273,1,47,12,5578
2277,4,45,10,5554
2281,3,39,5,5554
2285,5,44,9,5578
2289,5,45,12,5578
2293,6,48,15,5569
2297,5,43,10,5569
2301,7,47,14,5570
2305,5,48,15,5570
2309,3,47,15,5562
2313,5,44,12,5562
2317,4,46,14,5562
2321,2,46,14,5562
2325,5,43,12,5570
2329,7,47,17,5570
2333,3,45,16,5569
2337,2,40,11,5569
2341,4,43,16,5569
2345,-1,34,9,5569
2349,-3,34,9,5600
2353,-3,35,12,5600
2357,-2,31,9,5628
2361,-5,30,9,5628
2365,-2,28,8,5647
2369,0,31,14,5647
2373,-1,25,10,5665
2377,5,33,19,5665
2381,5,35,23,5670
2385,6,32,21,5670
2389,10,37,29,5638
2393,9,32,26,5638
2397,11,31,26,5609
2401,12,30,27,5609
2405,8,30,29,5623
2409,6,30,32,5623
2413,6,26,30,5608
2417,0,22,29,5608
2421,-8,16,26,5625
2425,-1,16,29,5625
2429,0,13,28,5645
2433,-6,9,27,5645
2437,1,11,30,5664
2441,5,11,32,5664
2445,6,16,38,5647
2449,12,24,47,5647
2453,8,17,43,5588
2457,2,15,41,5588
2461,6,15,43,5553
2465,9,15,44,5553
2469,4,20,49,5550
2473,-1,5,36,5550
2477,4,13,45,5525
2481,4,15,49,5525
2485,-1,7,41,5522
2489,0,5,39,5522
2493,0,8,43,5526
2497,-1,4,39,5526
2501,0,2,38,5523
2505,0,5,42,5523
2509,-7,-3,33,5541
2513,0,0,37,5541
2517,0,3,42,5532
2521,-3,-2,37,5532
2525,-8,-3,36,5532
2529,0,0,40,5532
2533,1,4,44,5542
2537,7,1,42,5542
2541,13,6,47,5512
2545,13,12,53,5512
2549,12,4,46,5467
2553,15,14,54,5467
2557,17,9,50,5449
2561,16,15,56,5449
2565,15,14,55,5440
2569,15,14,55,5440
2573,14,13,54,5417
2577,11,11,51,5417
2581,10,10,50,5441
2585,6,6,46,5441
2589,7,6,46,5468
2593,6,11,51,5468
2597,5,3,42,5487
2601,9,7,45,5487
2605,11,9,48,5516
2609,13,12,49,5516
2613,19,19,56,5483
2617,16,17,54,5483
2621,15,17,54,5477
2625,14,18,53,5477
2629,15,20,54,5475
2633,11,17,51,5475
2637,7,14,47,5485
2641,7,15,46,5485
2645,3,17,47,5513
2649,8,21,50,5513
2653,11,24,52,5494
2657,11,24,51,5494
