システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,カラーセンサの値,白148,黒10
2069,68,100,100,5492
2073,18,100,100,5489
2077,19,100,100,5489
2081,24,100,100,5493
2085,-15,100,100,5493
2089,-33,100,100,5498
2093,-68,100,100,5498
2097,-22,100,100,5497
2101,14,100,100,5497
2105,5,100,100,5504
2109,24,100,100,5504
2113,12,100,100,5508
2117,-7,100,100,5508
2121,-8,100,100,5499
2125,19,100,100,5499
2129,26,100,100,5500
2133,23,100,100,5500
2137,11,100,100,5508
2141,4,100,100,5508
2145,3,100,100,5504
2149,1,100,100,5504
2153,-5,100,100,5508
2157,2,100,100,5508
2161,22,100,100,5501
2165,24,100,100,5501
2169,37,100,100,5509
2173,11,100,100,5509
2177,3,100,100,5502
2181,3,100,100,5502
2185,-18,100,100,5499
2189,8,100,100,5499
2193,-11,100,100,5517
2197,-11,100,100,5517
2201,-4,100,100,5518
2205,-5,100,100,5518
2209,0,100,100,5509
2213,-8,100,100,5509
2217,-12,100,100,5518
2221,-7,100,100,5518
2225,-17,100,100,5510
2229,-9,100,100,5510
2233,-10,100,100,5517
2237,5,100,100,5517
2241,7,100,100,5510
2245,0,100,100,5510
2249,3,100,100,5518
2253,2,100,100,5518
2257,4,100,100,5528
2261,1,100,100,5528
2265,-3,100,100,5519
2269,-4,100,100,5519
2273,-3,100,100,5511
2277,-1,100,100,5511
2281,-1,100,100,5527
2285,-1,100,100,5527
2289,4,100,100,5519
2293,4,100,100,5519
2297,1,100,100,5527
2301,2,100,100,5527
2305,2,100,100,5524
2309,-1,100,100,5524
2313,0,100,100,5521
2317,-2,100,100,5521
2321,-2,100,100,5533
2325,0,100,100,5533
2329,-1,100,100,5519
2333,0,100,100,5519
2337,6,100,100,5526
2341,0,100,100,5526
2345,3,100,100,5519
2349,3,100,100,5519
2353,3,100,100,5525
2357,3,100,100,5525
2361,5,100,100,5519
2365,0,100,100,5519
2369,1,100,100,5537
2373,2,100,100,5537
2377,1,100,100,5519
2381,0,100,100,5519
2385,0,100,100,5519
2389,0,100,100,5519
2393,-1,100,100,5528
2397,-3,100,100,5528
2401,-3,100,100,5538
システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,カラーセンサの値,白193,黒18
1,0,-10,9,6935
5,0,-10,9,6935
9,0,-11,9,6639
13,-2,-12,7,6639
17,4,-8,11,6527
21,3,-9,10,6527
25,-1,-12,7,6423
29,0,-11,8,6423
33,0,-12,8,6308
37,-1,-13,7,6308
41,-1,-14,7,6232
45,1,-12,7,6232
49,-2,-15,5,6270
53,-2,-10,9,6270
57,-8,-21,-1,6259
61,-8,-22,-1,6259
65,-10,-24,-4,6288
69,-9,-24,-4,6288
73,-12,-27,-7,6297
77,-14,-29,-10,6297
81,-10,-32,-13,6305
85,-8,-30,-10,6305
89,-14,-39,-20,6343
93,-16,-40,-21,6343
97,-13,-37,-19,6277
101,-1,-33,-15,6277
105,1,-34,-16,6278
109,9,-30,-12,6278
113,12,-24,-7,6333
117,18,-20,-4,6333
121,15,-24,-8,6362
125,15,-24,-9,6362
129,17,-23,-8,6389
133,15,-20,-6,6389
137,14,-22,-8,6409
141,10,-30,-18,6409
145,9,-31,-19,6399
149,8,-27,-15,6399
153,8,-33,-22,6372
157,12,-30,-19,6372
161,14,-28,-18,6352
165,9,-35,-27,6352
169,19,-22,-14,6352
173,17,-32,-26,6352
177,22,-20,-15,6389
181,29,-18,-13,6389
185,20,-22,-18,6447
189,19,-30,-28,6447
193,27,-16,-15,6437
197,27,-23,-22,6437
201,31,-20,-21,6457
205,41,-8,-10,6457
209,45,-5,-8,6504
213,46,0,-2,6504
217,53,5,1,6560
221,57,13,9,6560
225,66,21,15,6456
229,69,24,19,6456
233,56,21,15,6247
237,55,25,19,6247
241,49,25,19,5879
245,37,18,12,5879
249,35,24,18,5746
253,30,26,20,5746
257,21,18,11,5659
261,16,18,11,5659
265,10,16,9,5650
269,-1,8,1,5650
273,-1,9,2,5631
277,-10,1,-4,5631
281,-10,0,-5,5648
285,-14,-3,-9,5648
289,-16,5,0,5761
293,-9,8,1,5761
297,-4,10,3,5780
301,4,16,8,5780
305,6,18,9,5761
309,5,17,8,5761
313,3,20,11,5751
317,1,17,8,5751
321,-2,13,4,5751
325,-2,17,8,5751
329,-6,11,2,5789
333,0,13,5,5789
337,2,14,5,5770
341,6,21,13,5770
345,10,23,15,5760
349,13,25,17,5760
353,15,32,23,5723
357,15,36,27,5723
361,14,34,25,5675
365,11,29,20,5675
369,10,33,24,5618
373,9,35,27,5618
377,10,39,30,5552
381,5,36,28,5552
385,3,31,22,5494
389,4,40,31,5494
393,4,35,25,5493
397,2,35,25,5493
401,-1,39,29,5457
405,-21,21,10,5457
409,-21,19,7,5467
413,-39,0,-10,5467
417,-39,2,-8,5627
421,-49,-10,-20,5627
425,-49,-15,-24,5662
429,-41,-13,-20,5662
433,-41,-16,-23,5626
437,-34,-13,-19,5626
441,-29,-17,-22,5617
445,-13,-3,-8,5617
449,6,13,8,5617
453,11,14,9,5617
457,16,16,10,5692
461,25,23,17,5692
465,31,34,27,5692
469,32,34,27,5692
473,39,40,33,5663
477,41,42,35,5663
481,32,35,28,5626
485,23,28,21,5626
489,16,27,19,5627
493,11,27,18,5627
497,14,27,17,5616
501,8,25,16,5616
505,2,17,7,5617
509,1,13,3,5617
513,0,9,0,5626
517,1,13,3,5626
521,7,21,11,5663
525,13,24,14,5663
529,19,33,23,5626
533,20,32,22,5626
537,24,34,24,5560
541,28,43,32,5560
545,31,45,34,5501
549,25,45,34,5501
553,20,45,34,5416
557,17,39,28,5416
561,13,39,28,5370
565,5,39,29,5370
569,2,31,21,5360
573,0,30,20,5360
577,-5,25,16,5389
581,-8,22,13,5389
585,-12,24,15,5425
589,-11,23,14,5425
593,-11,21,12,5444
597,-11,26,17,5444
601,-5,29,20,5464
605,-3,35,26,5464
609,-1,34,27,5405
613,1,40,33,5405
617,2,39,31,5349
621,0,41,34,5349
625,-5,34,26,5302
629,-4,44,37,5302
633,-6,37,31,5302
637,-12,33,27,5302
641,-16,30,25,5303
645,-23,23,19,5303
649,-23,21,19,5369
653,-28,10,8,5369
657,-28,15,14,5444
661,-30,12,11,5444
665,-30,10,10,5480
669,-27,11,11,5480
673,-24,12,12,5529
677,-19,21,22,5529
681,-16,17,17,5509
685,-11,21,22,5509
689,-11,21,23,5500
693,-13,19,21,5500
697,-13,24,27,5490
701,-18,18,21,5490
705,-19,15,18,5481
709,-23,9,13,5481
713,-25,5,10,5529
717,-25,3,9,5529
721,-24,7,14,5585
725,-22,0,8,5585
729,-23,3,12,5595
733,-22,-3,5,5595
737,-21,-3,5,5624
741,-16,0,10,5624
745,-10,-1,9,5634
749,-3,6,17,5634
753,4,13,24,5634
757,9,19,30,5634
761,12,24,35,5595
765,12,20,31,5595
769,14,19,30,5559
773,17,20,30,5559
777,16,23,33,5559
781,15,21,30,5559
785,13,23,32,5549
789,10,24,32,5549
793,7,18,25,5539
797,5,13,20,5539
801,5,17,24,5549
805,6,15,21,5549
809,6,18,24,5566
813,7,17,21,5566
817,11,18,22,5558
821,12,18,21,5558
825,19,29,31,5559
829,23,26,28,5559
833,23,39,40,5520
837,24,32,33,5520
841,24,39,39,5454
845,24,39,37,5454
849,20,41,39,5415
853,16,41,39,5415
857,14,38,34,5359
861,10,32,28,5359
865,6,32,28,5369
869,3,32,27,5369
873,1,27,21,5397
877,3,32,25,5397
881,0,25,17,5414
885,1,35,27,5414
889,3,33,23,5413
893,3,35,25,5413
897,6,40,29,5387
901,7,43,32,5387
905,9,47,36,5319
909,8,41,30,5319
913,3,46,33,5273
917,-1,42,29,5273
921,-3,40,27,5273
925,-6,37,24,5273
929,-6,37,22,5301
933,-8,41,26,5301
937,-11,36,21,5311
941,-9,36,21,5311
945,-8,36,20,5328
949,-10,33,17,5328
953,-9,44,29,5338
957,-9,41,26,5338
961,-8,40,24,5291
965,-9,36,21,5291
969,-10,40,24,5301
973,-10,37,21,5301
977,-13,31,16,5300
981,-13,41,25,5300
985,-17,33,17,5317
989,-17,29,13,5317
993,-15,33,18,5347
997,-16,28,13,5347
1001,-17,36,21,5376
1005,-18,29,15,5376
1009,-14,34,21,5386
1013,-14,29,16,5386
1017,-17,29,16,5396
1021,-16,25,12,5396
1025,-14,29,16,5432
1029,-15,30,17,5432
1033,-17,29,16,5442
1037,-20,21,9,5442
1041,-20,22,10,5472
1045,-19,18,6,5472
1049,-19,19,8,5508
1053,-18,21,10,5508
1057,-18,16,6,5527
1061,-11,18,9,5527
1065,-10,21,12,5547
1069,-8,26,17,5547
1073,-6,23,15,5537
1077,-1,30,22,5537
1081,-4,25,17,5528
1085,-7,25,17,5528
1089,-4,24,17,5519
1093,-2,23,16,5519
1097,-2,26,20,5538
1101,-7,18,13,5538
1105,-7,16,10,5538
1109,-3,22,18,5538
1113,-3,19,15,5565
1117,-3,16,13,5565
1121,-3,15,12,5565
1125,-3,18,17,5565
1129,-3,16,15,5575
1133,-7,15,15,5575
1137,-1,17,18,5565
1141,4,13,15,5565
1145,-1,14,17,5565
1149,1,14,18,5565
1153,7,18,22,5575
1157,5,16,20,5575
1161,5,16,20,5557
1165,12,22,25,5557
1169,10,20,24,5558
1173,10,20,25,5558
1177,14,23,29,5538
1181,9,25,31,5538
1185,7,22,29,5509
1189,8,16,23,5509
1193,4,13,21,5519
1197,0,9,18,5519
1201,1,15,24,5548
1205,6,12,22,5548
1209,8,20,30,5548
1213,10,21,31,5548
1217,15,26,36,5519
1221,17,27,39,5519
1225,19,30,42,5472
1229,20,32,43,5472
1233,16,29,41,5414
1237,14,27,40,5414
1241,13,27,39,5397
1245,6,21,33,5397
1249,2,17,29,5414
1253,2,16,29,5414
1257,7,20,32,5472
1261,3,16,29,5472
1265,0,13,26,5462
1269,6,17,32,5462
1273,12,29,44,5472
1277,11,21,36,5472
1281,9,26,42,5396
1285,12,29,44,5396
1289,14,30,46,5376
1293,12,35,50,5376
1297,8,31,46,5318
1301,7,29,43,5318
1305,9,30,44,5311
1309,5,31,46,5311
1313,1,25,41,5318
1317,-1,27,43,5318
1321,-2,23,39,5328
1325,-1,21,38,5328
1329,-4,23,39,5347
1333,-4,26,42,5347
1337,-4,28,45,5347
1341,-4,24,40,5347
1345,-6,25,41,5318
1349,-2,25,41,5318
1353,3,33,48,5327
1357,2,29,44,5327
1361,0,30,46,5300
1365,2,35,50,5300
1369,1,31,45,5280
1373,0,33,47,5280
1377,-8,28,41,5271
1381,-8,24,35,5271
1385,-8,32,42,5318
1389,-8,33,43,5318
1393,-13,23,32,5289
1397,-15,22,31,5289
1401,-12,25,34,5356
1405,-13,25,33,5356
1409,-13,25,32,5375
1413,-9,30,36,5375
1417,-6,33,38,5385
1421,-6,34,37,5385
1425,-4,31,34,5346
1429,-3,34,36,5346
1433,-2,43,43,5346
1437,-7,32,32,5346
1441,-9,32,31,5310
1445,-6,35,34,5310
1449,-9,33,31,5356
1453,-21,28,25,5356
1457,-21,26,23,5376
1461,-16,23,20,5376
1465,-16,22,19,5432
1469,-17,21,17,5432
1473,-17,27,22,5471
1477,-7,29,24,5471
1481,-7,31,24,5461
1485,-1,37,29,5461
1489,0,45,37,5431
1493,0,39,30,5431
1497,0,41,31,5366
1501,-3,33,23,5366
1505,-5,38,28,5396
1509,-12,32,22,5396
1513,-12,31,20,5403
1517,-14,29,17,5403
1521,-15,27,15,5451
1525,-12,24,11,5451
1529,-12,30,17,5479
1533,-8,34,19,5479
1537,1,36,21,5478
1541,0,36,22,5478
1545,-1,37,22,5451
1549,-2,37,22,5451
1553,1,41,25,5442
1557,3,38,21,5442
1561,2,45,28,5423
1565,-2,36,19,5423
1569,-9,37,19,5403
1573,-7,33,14,5403
1577,-4,30,11,5442
1581,-5,37,17,5442
1585,-5,31,12,5461
1589,-5,33,13,5461
1593,-2,36,16,5471
1597,1,40,20,5471
1601,2,37,16,5461
1605,7,38,16,5461
1609,9,49,27,5442
1613,5,42,19,5442
1617,3,43,19,5396
1621,4,40,16,5396
1625,5,44,19,5403
1629,2,49,25,5403
1633,0,42,17,5395
1637,0,44,18,5395
1641,0,39,13,5403
1645,0,41,15,5403
1649,5,48,21,5413
1653,4,42,16,5413
1657,4,45,19,5385
1661,1,39,12,5385
1665,1,41,15,5395
1669,7,49,22,5395
1673,3,47,21,5385
1677,1,41,15,5385
1681,0,42,16,5366
1685,3,47,21,5366
1689,5,44,18,5385
1693,1,43,17,5385
1697,4,48,22,5366
1701,8,53,28,5366
1705,3,45,19,5346
1709,-2,42,16,5346
1713,7,46,20,5366
1717,7,49,24,5366
1721,1,40,15,5356
1725,0,42,16,5356
1729,5,48,23,5385
1733,4,49,25,5385
1737,0,47,23,5337
1741,1,49,26,5337
1745,-2,47,24,5337
1749,1,38,16,5337
1753,1,41,19,5347
1757,0,42,20,5347
1761,2,45,24,5385
1765,5,49,29,5385
1769,6,52,32,5346
1773,1,43,22,5346
1777,2,46,26,5337
1781,6,51,31,5337
1785,0,47,27,5336
1789,-5,43,24,5336
1793,0,47,29,5356
1797,-2,46,28,5356
1801,-1,41,24,5336
1805,-2,47,31,5336
1809,-7,35,21,5355
1813,-2,46,33,5355
1817,2,43,31,5365
1821,-6,42,32,5365
1825,-11,24,15,5346
1829,2,42,35,5346
1833,2,42,37,5411
1837,0,40,36,5411
1841,-5,36,33,5336
1845,6,45,44,5336
1849,10,49,50,5336
1853,5,45,47,5336
1857,0,40,45,5241
1861,0,33,41,5241
1865,-6,27,37,5271
1869,-5,33,46,5271
1873,-18,19,34,5316
1877,-18,15,33,5316
1881,-22,9,29,5365
1885,-18,16,38,5365
1889,-21,9,33,5411
1893,-22,0,25,5411
1897,-13,6,33,5402
1901,-13,10,40,5402
1905,-5,9,41,5431
1909,0,14,47,5431
1913,3,18,51,5375
1917,6,15,50,5375
1921,9,20,55,5317
1925,7,20,57,5317
1929,5,14,51,5290
1933,6,17,54,5290
1937,8,15,53,5290
1941,4,14,52,5290
1945,-1,5,43,5280
1949,4,12,51,5280
1953,4,14,53,5309
1957,8,8,47,5309
1961,9,14,52,5309
1965,9,17,56,5309
1969,18,17,55,5316
1973,21,26,64,5316
1977,24,34,72,5316
1981,26,34,72,5316
1985,23,30,68,5326
1989,26,32,70,5326
1993,23,35,73,5326
1997,20,31,69,5326
2001,12,29,66,5317
2005,8,23,59,5317
2009,8,20,57,5336
2013,10,21,57,5336
2017,7,22,58,5365
2021,7,26,62,5365
2025,12,28,63,5335
2029,18,32,67,5335
2033,20,40,74,5326
2037,17,41,75,5326
2041,19,42,74,5289
2045,20,47,79,5289
2049,22,48,79,5250
2053,15,46,76,5250
2057,8,43,73,5223
2061,8,46,75,5223
2065,9,43,70,5231
2069,4,41,68,5231
2073,1,41,66,5223
2077,2,44,68,5223
2081,4,48,70,5213
2085,1,40,62,5213
2089,0,42,63,5194
2093,0,44,64,5194
2097,-2,43,62,5193
2101,-2,45,63,5193
2105,-2,52,69,5174
2109,-1,53,69,5174
2113,0,54,69,5137
2117,-2,52,67,5137
