システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,しっぽ,超音波,カラー
11384,2,-14,22,8119,0,255,44
11389,5,-15,22,8119,0,255,44
11394,3,-14,23,8119,0,255,43
11399,0,-18,19,8119,0,255,43
11404,-1,-20,16,8119,0,255,44
11409,1,-17,20,8119,0,255,43
11414,2,-18,19,8119,0,255,43
11419,2,-19,17,8119,0,255,44
11424,6,-11,26,8109,0,255,44
11429,6,-13,24,8100,0,255,44
11434,4,-16,21,8100,0,255,44
11439,4,-13,23,8100,0,255,44
11444,6,-18,19,8100,0,255,44
11449,3,-16,20,8100,0,255,44
11454,1,-19,18,8109,0,255,43
11459,0,-21,16,8109,0,255,43
11464,0,-14,22,8109,0,255,43
11469,2,-19,17,8109,0,255,43
11474,2,-16,20,8109,0,255,43
11479,3,-17,19,8119,0,255,44
11484,2,-19,17,8119,0,255,44
11489,6,-14,22,8109,0,255,44
11494,6,-15,21,8119,0,255,44
11499,3,-18,18,8119,0,255,44
11504,1,-20,16,8109,0,255,44
11509,7,-18,19,8109,0,255,44
11514,6,-19,18,8109,0,255,44
11519,5,-16,21,8099,0,111,44
11524,6,-16,20,8100,0,111,44
11529,10,-15,22,8100,0,111,44
11534,10,-15,22,8099,0,111,44
11539,6,-17,19,8099,0,111,44
11544,4,-15,21,8100,0,111,44
11549,2,-14,23,8109,0,110,44
11554,2,-19,17,8109,0,110,44
11559,1,-17,20,8109,0,110,44
11564,-2,-20,17,8109,0,110,44
11569,2,-19,18,8109,0,110,44
11574,3,-19,18,8099,0,111,44
11579,1,-21,16,8099,0,111,44
11584,0,-22,15,8109,0,111,44
11589,4,-16,20,8099,0,111,44
11594,9,-14,22,8099,0,111,44
11599,7,-16,21,8099,0,78,44
11604,7,-16,20,8100,0,78,44
11609,9,-15,21,8100,0,78,44
11614,8,-16,20,8100,0,78,44
11619,7,-17,20,8100,0,78,44
11624,5,-18,18,8099,0,75,44
11629,2,-16,20,8100,0,75,44
11634,3,-20,16,8100,0,75,44
11639,3,-17,20,8109,0,75,44
11644,2,-22,15,8109,0,75,44
11649,3,-17,19,8099,0,75,44
11654,6,-16,20,8090,0,75,44
11659,5,-17,19,8090,0,75,44
11664,2,-19,17,8090,0,75,44
11669,1,-20,16,8100,0,75,44
11674,8,-16,20,8100,0,75,45
11679,7,-17,20,8090,0,75,45
11684,5,-18,18,8090,0,75,45
11689,6,-17,19,8090,0,75,45
11694,5,-18,18,8100,0,75,44
11699,4,-19,18,8100,0,75,44
11704,1,-20,16,8100,0,75,45
11709,1,-17,20,8090,0,75,44
11714,5,-15,21,8090,0,75,44
11719,3,-17,19,8090,0,75,44
11724,2,-18,18,8090,0,75,45
11729,3,-18,19,8090,0,75,44
11734,5,-17,19,8090,0,75,45
11739,5,-17,19,8090,0,75,45
11744,2,-19,17,8090,0,75,45
11749,1,-16,20,8100,0,75,45
11754,7,-17,19,8100,0,75,45
11759,6,-14,23,8100,0,75,45
11764,2,-17,20,8100,0,75,45
11769,1,-18,19,8090,0,75,45
11774,3,-17,19,8090,0,75,45
11779,3,-18,19,8090,0,75,44
11784,0,-20,17,8100,0,75,45
11789,-1,-17,20,8090,0,75,45
11794,4,-15,21,8090,0,75,45
11799,3,-16,20,8090,0,75,45
11804,2,-17,19,8090,0,75,45
11809,3,-17,19,8090,0,75,45
11814,2,-18,18,8100,0,75,45
11819,2,-15,22,8100,0,75,45
11824,1,-20,16,8099,0,75,45
11829,-1,-18,19,8099,0,75,45
11834,1,-17,19,8099,0,75,45
11839,3,-17,20,8099,0,75,45
11844,3,-17,19,8100,0,75,45
11849,2,-18,18,8100,0,75,45
11854,3,-18,19,8099,0,75,45
11859,5,-13,23,8099,0,75,45
11864,5,-14,23,8099,0,75,45
11869,2,-16,20,8099,0,75,45
11874,6,-15,22,8099,0,75,45
11879,5,-15,21,8099,0,75,45
11884,1,-14,22,8099,0,75,45
11889,2,-15,22,8099,0,75,45
11894,6,-10,27,8099,0,75,46
11899,5,-15,21,8099,0,75,45
11904,1,-14,22,8090,0,75,45
11909,2,-11,26,8099,0,75,45
11914,3,-12,25,8099,0,75,45
11919,1,-14,22,8100,0,75,45
11924,-1,-17,20,8099,0,75,45
11929,-1,-14,23,8099,0,75,45
11934,-1,-15,21,8109,0,75,45
11939,0,-16,20,8109,0,75,45
11944,-1,-18,19,8109,0,75,45
11949,0,-10,26,8099,0,75,45
11954,-1,-13,24,8099,0,75,45
11959,3,-9,28,8109,0,75,45
11964,5,-9,27,8109,0,75,46
11969,1,-13,23,8099,0,75,46
11974,-1,-16,21,8099,0,75,45
11979,-2,-14,23,8099,0,75,45
11984,-5,-17,19,8109,0,75,45
11989,-5,-15,21,8109,0,75,45
11994,0,-14,22,8109,0,75,45
11999,0,-16,21,8109,0,75,45
12004,2,-12,25,8109,0,75,46
12009,3,-9,28,8109,0,75,46
12014,3,-11,26,8109,0,75,45
12019,0,-10,26,8109,0,75,45
12024,2,-15,21,8109,0,75,45
12029,1,-13,24,8119,0,75,45
12034,0,-11,25,8119,0,75,45
12039,-3,-11,25,8119,0,75,45
12044,-6,-15,21,8119,0,75,45
12049,-6,-14,23,8119,0,75,45
12054,-4,-15,21,8119,0,75,45
12059,-3,-16,20,8119,0,75,46
12064,-2,-14,23,8119,0,75,46
12069,-2,-12,25,8119,0,75,46
12074,1,-12,24,8119,0,75,46
12079,1,-10,26,8109,0,75,45
12084,2,-12,25,8109,0,75,45
12089,0,-15,22,8109,0,75,45
12094,1,-8,29,8109,0,75,45
12099,4,-9,28,8109,0,75,45
12104,4,-11,26,8109,0,75,45
12109,-2,-12,25,8119,0,77,45
12114,-2,-10,26,8119,0,77,45
12119,-3,-14,23,8119,0,77,45
12124,-6,-14,23,8119,0,77,45
12129,-9,-14,22,8119,0,77,45
12134,-7,-16,20,8119,0,78,45
12139,-5,-10,27,8119,0,78,45
12144,-5,-13,23,8119,0,78,44
12149,1,-12,24,8119,0,78,44
12154,1,-14,22,8119,0,78,44
12159,2,-11,25,8119,0,78,45
12164,2,-9,27,8119,0,78,45
12169,4,-7,30,8119,0,77,45
12174,1,-11,26,8109,0,77,45
12179,-3,-12,25,8109,0,77,45
12184,-3,-14,22,8119,0,78,45
12189,-5,-10,27,8119,0,78,44
12194,-8,-15,21,8119,0,78,44
12199,-4,-12,25,8129,0,78,44
12204,-3,-14,22,8129,0,78,44
12209,-4,-17,20,8119,0,78,44
12214,0,-9,28,8119,0,78,44
12219,0,-12,25,8119,0,78,44
12224,-1,-15,22,8119,0,78,44
12229,-1,-13,24,8119,0,78,45
12234,-2,-12,25,8119,0,77,44
12239,-10,-15,21,8119,0,77,44
12244,-10,-19,18,8119,0,77,44
12249,-9,-17,20,8129,0,77,44
12254,-5,-14,23,8119,0,77,44
12259,-6,-21,16,8119,0,77,44
12264,0,-12,25,8119,0,77,44
12269,3,-12,24,8129,0,76,44
12274,3,-14,22,8129,0,76,44
12279,6,-10,26,8129,0,76,44
12284,4,-13,23,8128,0,76,44
12289,2,-12,25,8128,0,76,44
12294,1,-11,26,8128,0,76,44
12299,0,-10,27,8128,0,76,44
12304,-7,-17,20,8129,0,76,43
12309,-6,-19,18,8129,0,75,43
12314,-5,-17,20,8129,0,75,43
12319,-4,-18,18,8129,0,75,44
12324,-5,-17,19,8129,0,75,44
12329,-2,-14,23,8129,0,75,44
12334,-2,-16,20,8128,0,75,44
12339,0,-17,19,8128,0,75,44
12344,3,-13,23,8129,0,75,44
12349,1,-16,20,8129,0,75,44
12354,0,-18,18,8129,0,75,43
12359,0,-16,21,8119,0,75,43
12364,0,-14,23,8119,0,75,43
12369,0,-16,21,8129,0,75,43
12374,-2,-19,18,8129,0,75,43
12379,-3,-17,19,8129,0,75,43
12384,0,-17,19,8129,0,75,43
12389,-1,-19,17,8129,0,75,44
12394,1,-20,17,8129,0,75,44
12399,0,-17,19,8129,0,75,44
12404,1,-22,15,8129,0,75,44
12409,3,-17,19,8119,0,76,43
12414,0,-20,16,8119,0,76,43
12419,2,-20,17,8119,0,76,43
12424,6,-14,22,8119,0,76,43
12429,11,-13,24,8119,0,76,43
12434,8,-11,25,8119,0,76,43
12439,3,-19,17,8109,0,76,44
12444,1,-17,20,8109,0,76,44
12449,-1,-23,13,8119,0,76,44
12454,-4,-22,15,8119,0,76,44
12459,-5,-23,13,8119,0,76,43
12464,-3,-23,13,8119,0,76,43
12469,0,-22,14,8119,0,76,43
12474,5,-16,20,8119,0,76,43
12479,4,-21,15,8119,0,76,43
12484,5,-17,20,8119,0,76,44
12489,8,-20,17,8119,0,76,44
12494,9,-15,22,8109,0,76,44
12499,4,-22,15,8109,0,76,44
12504,4,-18,19,8109,0,76,44
12509,5,-22,15,8109,0,76,44
12514,4,-14,22,8109,0,76,44
12519,1,-21,15,8109,0,76,44
12524,-2,-23,13,8109,0,76,44
12529,2,-21,15,8119,0,76,44
12534,4,-20,16,8119,0,76,44
12539,4,-20,16,8119,0,76,44
12544,4,-20,16,8119,0,76,44
12549,10,-17,20,8119,0,76,44
12554,8,-18,19,8119,0,76,44
12559,5,-19,17,8119,0,76,44
12564,4,-20,17,8119,0,76,44
12569,4,-16,20,8119,0,76,44
12574,3,-21,15,8119,0,76,45
12579,1,-22,14,8119,0,76,44
12584,6,-23,13,8119,0,76,45
12589,7,-18,19,8119,0,76,45
12594,7,-21,15,8119,0,76,45
12599,11,-14,22,8119,0,76,45
12604,11,-18,19,8119,0,76,44
12609,7,-16,21,8119,0,76,45
12614,5,-21,16,8119,0,76,44
12619,8,-18,18,8119,0,76,44
12624,6,-19,18,8109,0,76,44
12629,0,-22,14,8119,0,76,45
12634,1,-21,15,8119,0,76,45
12639,3,-20,16,8119,0,76,45
12644,2,-21,16,8119,0,76,46
12649,2,-21,16,8119,0,76,46
12654,10,-16,21,8109,0,76,46
12659,15,-16,20,8109,0,76,46
12664,12,-16,20,8119,0,76,46
12669,9,-17,19,8119,0,76,46
12674,11,-15,21,8119,0,76,45
12679,8,-16,20,8119,0,76,46
12684,3,-19,18,8119,0,76,46
12689,1,-20,17,8119,0,76,46
12694,1,-20,17,8119,0,76,46
12699,-2,-25,11,8119,0,76,46
12704,-3,-22,15,8109,0,76,46
12709,2,-23,14,8109,0,76,47
12714,3,-22,15,8109,0,76,46
12719,6,-19,17,8109,0,48,47
12724,10,-16,20,8109,0,48,47
12729,15,-12,24,8109,0,48,47
12734,12,-13,23,8109,0,48,47
12739,9,-14,22,8109,0,48,47
12744,5,-16,20,8109,0,47,47
12749,2,-22,15,8119,0,47,47
12754,-1,-23,14,8119,0,47,47
12759,2,-17,20,8119,0,47,47
12764,5,-15,21,8119,0,47,47
12769,1,-18,19,8109,0,47,47
12774,2,-17,19,8109,0,47,47
12779,3,-17,20,8109,0,47,48
12784,2,-18,19,8119,0,47,48
12789,3,-17,19,8109,0,47,48
12794,5,-16,21,8109,0,47,48
12799,10,-13,24,8119,0,47,48
12804,6,-15,22,8119,0,47,47
12809,4,-12,24,8119,0,47,48
12814,6,-16,21,8109,0,46,47
12819,2,-18,19,8109,0,46,47
12824,-1,-19,17,8119,0,46,48
12829,-2,-20,16,8109,0,46,48
12834,0,-15,21,8109,0,46,48
12839,2,-19,18,8119,0,46,48
12844,4,-14,23,8119,0,46,48
12849,7,-16,20,8109,0,46,48
12854,7,-12,25,8119,0,46,48
12859,5,-13,23,8119,0,46,48
12864,4,-10,26,8109,0,46,48
12869,4,-15,21,8109,0,46,48
12874,2,-13,24,8109,0,46,48
12879,2,-10,27,8109,0,46,48
12884,0,-16,20,8109,0,46,48
12889,0,-13,24,8109,0,46,48
12894,-4,-16,20,8119,0,46,47
12899,-3,-17,19,8119,0,46,47
12904,-3,-18,18,8119,0,46,47
12909,-4,-16,21,8109,0,52,48
12914,1,-14,22,8109,0,52,48
12919,4,-13,23,8109,0,52,48
12924,3,-14,22,8109,0,52,48
12929,4,-7,30,8099,0,51,48
12934,4,-12,24,8099,0,51,48
12939,7,-7,29,8099,0,51,48
12944,3,-11,26,8099,0,51,48
12949,2,-13,24,8099,0,51,48
12954,0,-15,22,8099,0,50,47
12959,-6,-15,21,8099,0,50,47
12964,-5,-13,24,8099,0,50,47
12969,-5,-15,22,8099,0,50,47
12974,-6,-17,19,8099,0,50,47
12979,0,-11,25,8099,0,48,47
12984,2,-12,25,8099,0,48,47
12989,1,-14,23,8099,0,48,48
12994,1,-11,26,8099,0,48,48
12999,1,-9,28,8100,0,48,47
13004,2,-10,26,8100,0,46,48
13009,-3,-11,26,8090,0,46,47
13014,-1,-12,25,8090,0,46,47
13019,-5,-16,21,8090,0,46,47
13024,-5,-14,23,8090,0,44,46
13029,-4,-12,25,8089,0,44,47
13034,0,-12,25,8089,0,44,47
13039,1,-13,24,8090,0,44,47
13044,3,-9,28,8090,0,44,47
13049,2,-7,29,8090,0,44,47
13054,1,-10,26,8080,0,44,47
13059,-2,-14,23,8080,0,44,47
13064,-2,-8,29,8090,0,44,46
13069,-3,-11,25,8080,0,44,46
13074,-6,-15,21,8080,0,43,46
13079,-10,-16,21,8090,0,43,46
13084,-13,-17,20,8090,0,43,45
13089,-9,-17,19,8080,0,43,46
13094,-5,-13,23,8090,0,43,46
13099,-3,-15,22,8090,0,43,46
13104,2,-10,27,8090,0,43,46
13109,3,-7,29,8071,0,43,46
13114,3,-13,23,8071,0,43,46
13119,1,-12,25,8080,0,43,46
13124,2,-9,27,8080,0,43,46
13129,0,-9,28,8080,0,43,45
13134,-4,-14,23,8070,0,43,45
13139,-7,-18,19,8070,0,43,45
13144,-7,-16,21,8080,0,43,44
13149,-9,-16,21,8080,0,43,45
13154,-9,-18,18,8080,0,43,45
13159,-4,-18,19,8080,0,43,45
13164,2,-12,24,8080,0,43,45
13169,3,-9,27,8080,0,42,45
13174,2,-12,24,8070,0,42,45
13179,0,-11,25,8070,0,42,45
13184,-1,-10,26,8080,0,42,44
13189,-3,-18,19,8070,0,42,44
13194,-6,-17,19,8070,0,42,44
13199,-11,-18,18,8080,0,42,44
13204,-10,-21,16,8080,0,42,44
13209,-6,-17,20,8090,0,43,44
13214,-2,-13,24,8090,0,43,44
13219,1,-14,23,8090,0,43,44
13224,3,-14,22,8080,0,43,44
13229,2,-12,24,8080,0,43,44
13234,0,-15,21,8080,0,43,44
13239,-3,-19,18,8080,0,43,44
13244,-5,-18,19,8080,0,43,44
13249,-4,-15,21,8080,0,43,44
13254,-10,-21,15,8080,0,42,44
13259,-10,-23,13,8080,0,42,43
13264,-9,-21,16,8090,0,42,44
13269,-3,-20,17,8090,0,42,44
13274,0,-19,17,8090,0,42,44
13279,5,-14,23,8090,0,43,44
13284,3,-20,16,8090,0,43,44
13289,1,-18,19,8090,0,43,44
13294,-2,-21,16,8090,0,43,44
13299,0,-21,16,8090,0,43,44
13304,1,-21,16,8090,0,42,44
13309,3,-17,20,8099,0,42,43
13314,2,-18,18,8099,0,42,43
13319,3,-19,18,8099,0,42,43
13324,4,-19,18,8099,0,42,44
13329,1,-17,19,8099,0,42,44
13334,0,-19,17,8099,0,42,44
13339,1,-20,17,8099,0,42,44
13344,3,-19,17,8099,0,42,44
13349,4,-19,17,8099,0,43,44
13354,3,-20,16,8099,0,43,44
13359,2,-17,19,8099,0,43,44
13364,2,-18,18,8099,0,43,44
13369,5,-18,19,8109,0,43,44
13374,4,-19,18,8099,0,43,44
13379,3,-16,21,8099,0,43,44
13384,6,-19,17,8109,0,43,44
13389,4,-16,20,8099,0,43,44
13394,0,-20,17,8099,0,44,44
13399,0,-21,16,8109,0,44,44
13404,1,-21,16,8109,0,44,44
13409,0,-26,11,8109,0,44,44
13414,-2,-19,18,8109,0,44,44
13419,2,-22,15,8109,0,45,44
13424,5,-20,16,8109,0,45,44
13429,3,-21,15,8109,0,45,44
13434,4,-21,16,8109,0,45,44
13439,4,-21,16,8109,0,45,44
13444,3,-21,15,8109,0,45,44
13449,6,-16,21,8109,0,45,44
13454,14,-15,21,8109,0,45,44
13459,13,-12,25,8109,0,45,45
13464,5,-20,16,8109,0,45,45
13469,4,-21,16,8109,0,45,44
13474,5,-20,17,8109,0,45,45
13479,0,-23,14,8109,0,45,45
13484,-3,-25,12,8109,0,45,45
13489,-1,-24,13,8109,0,45,45
13494,2,-22,15,8109,0,45,45
13499,1,-23,14,8109,0,45,45
13504,2,-18,18,8119,0,45,45
13509,8,-19,17,8119,0,45,45
13514,12,-16,20,8119,0,45,45
13519,12,-16,21,8119,0,45,46
13524,10,-16,20,8119,0,45,46
13529,12,-15,22,8119,0,45,46
13534,9,-16,21,8119,0,45,46
13539,4,-22,14,8119,0,45,46
13544,0,-24,13,8109,0,45,46
13549,-4,-22,14,8119,0,45,46
13554,-5,-27,9,8119,0,45,46
13559,-4,-23,14,8119,0,45,46
13564,1,-24,12,8119,0,45,46
13569,3,-23,14,8109,0,45,46
13574,5,-17,19,8119,0,45,46
13579,11,-18,19,8119,0,45,46
13584,14,-15,22,8119,0,45,46
13589,15,-13,23,8119,0,45,46
13594,14,-13,23,8119,0,45,46
13599,13,-13,24,8119,0,45,46
13604,4,-18,19,8119,0,45,46
13609,0,-24,13,8119,0,45,46
13614,-1,-24,13,8109,0,45,46
13619,-4,-25,11,8109,0,45,46
13624,-7,-27,9,8119,0,45,46
13629,-6,-27,10,8109,0,45,46
13634,3,-21,15,8109,0,45,47
13639,6,-23,14,8109,0,81,46
13644,9,-16,20,8109,0,81,46
13649,14,-17,20,8109,0,81,46
13654,17,-13,23,8119,0,81,47
13659,15,-13,23,8119,0,81,47
13664,12,-14,23,8109,0,81,47
13669,11,-14,23,8109,0,81,47
13674,5,-17,20,8109,0,81,47
13679,0,-19,17,8099,0,81,47
13684,-2,-21,16,8099,0,81,47
13689,-4,-26,11,8109,0,81,47
13694,-4,-26,11,8109,0,81,47
13699,0,-19,17,8109,0,81,47
13704,5,-20,16,8099,0,81,47
13709,9,-13,23,8109,0,80,47
13714,10,-16,20,8109,0,80,47
13719,16,-8,28,8109,0,80,47
13724,15,-8,28,8109,0,80,47
13729,9,-15,21,8099,0,80,47
13734,3,-14,22,8109,0,80,47
13739,3,-19,18,8109,0,80,48
13744,2,-15,21,8109,0,80,47
13749,-3,-22,14,8109,0,80,47
13754,0,-17,20,8109,0,80,48
13759,-1,-22,15,8109,0,80,47
13764,-1,-18,19,8109,0,80,47
13769,5,-15,22,8109,0,80,48
13774,8,-13,24,8099,0,80,48
13779,9,-12,24,8099,0,80,48
13784,6,-10,26,8099,0,80,47
13789,7,-14,22,8099,0,80,47
13794,6,-11,26,8099,0,80,48
13799,1,-18,18,8109,0,80,48
13804,0,-15,22,8109,0,80,48
13809,-1,-12,24,8109,0,80,48
13814,-4,-16,21,8109,0,79,48
13819,0,-15,22,8109,0,79,48
13824,0,-16,21,8109,0,79,48
13829,1,-12,25,8109,0,79,47
13834,2,-13,24,8109,0,79,47
13839,6,-11,25,8109,0,80,47
13844,6,-12,25,8109,0,80,47
13849,3,-14,23,8109,0,80,47
13854,2,-11,25,8099,0,80,48
13859,2,-12,24,8099,0,80,47
13864,-1,-11,25,8099,0,80,48
13869,1,-12,25,8099,0,80,48
13874,2,-12,24,8099,0,80,48
13879,0,-11,26,8099,0,80,48
13884,-1,-13,24,8099,0,80,48
13889,0,-14,23,8099,0,80,48
13894,-2,-12,24,8099,0,80,47
13899,-2,-14,23,8099,0,80,47
13904,1,-10,27,8109,0,80,47
13909,2,-7,29,8099,0,80,47
13914,1,-10,27,8099,0,81,47
13919,2,-11,26,8099,0,81,47
13924,-1,-10,26,8099,0,81,47
13929,-4,-10,26,8099,0,81,48
13934,-4,-13,24,8099,0,81,48
13939,-3,-10,26,8099,0,81,48
13944,-3,-13,24,8099,0,81,48
13949,-5,-12,25,8099,0,81,48
13954,0,-11,25,8099,0,81,48
13959,-1,-10,27,8099,0,81,48
13964,-1,-12,25,8099,0,81,47
13969,1,-5,32,8099,0,82,47
13974,2,-7,29,8099,0,82,47
13979,2,-9,27,8099,0,82,47
13984,0,-8,28,8090,0,82,47
13989,-2,-8,28,8090,0,82,47
13994,-7,-14,23,8090,0,82,47
13999,-7,-12,24,8090,0,82,47
14004,-8,-12,25,8090,0,82,47
14009,-7,-11,26,8100,0,82,47
14014,-8,-14,22,8089,0,82,47
14019,-5,-11,25,8089,0,82,46
14024,-3,-9,27,8099,0,82,47
14029,-1,-11,26,8099,0,82,47
14034,1,-8,28,8099,0,82,46
14039,1,-7,30,8099,0,82,47
14044,-2,-11,25,8099,0,82,47
14049,-2,-10,27,8089,0,82,47
14054,-3,-9,27,8089,0,82,47
14059,-5,-9,27,8089,0,82,47
14064,-7,-14,23,8099,0,82,47
14069,-8,-9,27,8099,0,82,47
14074,-5,-11,25,8099,0,82,46
14079,-7,-12,25,8099,0,82,46
14084,-4,-9,27,8099,0,82,46
14089,-1,-7,29,8099,0,82,46
14094,0,-10,27,8099,0,81,46
14099,0,-8,28,8099,0,81,46
14104,0,-7,29,8099,0,81,46
14109,0,-6,30,8099,0,81,46
14114,-3,-7,29,8099,0,81,46
14119,-8,-14,23,8099,0,81,46
14124,-10,-14,22,8099,0,81,46
14129,-10,-10,26,8099,0,81,46
14134,-11,-15,22,8099,0,81,46
14139,-9,-17,19,8099,0,81,45
14144,-7,-11,25,8109,0,81,46
14149,-4,-9,27,8109,0,81,45
14154,-2,-12,25,8109,0,81,46
14159,1,-13,24,8109,0,81,46
14164,2,-6,30,8109,0,81,46
14169,3,-9,28,8109,0,81,46
14174,-1,-14,23,8099,0,82,45
14179,-4,-14,23,8099,0,82,45
14184,-5,-13,23,8109,0,82,45
14189,-5,-12,24,8109,0,82,45
14194,-6,-16,20,8109,0,82,45
14199,-7,-12,25,8109,0,82,45
14204,-6,-15,22,8109,0,82,45
14209,0,-10,26,8109,0,82,45
14214,-2,-11,26,8109,0,82,45
14219,2,-8,29,8109,0,82,45
14224,1,-11,25,8109,0,83,45
14229,2,-9,27,8109,0,83,45
14234,3,-7,29,8109,0,83,45
14239,3,-6,30,8099,0,83,45
14244,-3,-13,23,8099,0,83,45
14249,-8,-15,22,8099,0,83,45
14254,-9,-15,22,8109,0,83,45
14259,-9,-15,22,8109,0,83,45
14264,-10,-15,21,8119,0,83,45
14269,-9,-14,22,8119,0,83,45
14274,-2,-14,23,8119,0,83,45
14279,-2,-13,24,8119,0,161,45
14284,-2,-12,25,8119,0,161,44
14289,2,-12,24,8109,0,161,44
14294,3,-10,26,8119,0,161,44
14299,1,-10,26,8119,0,161,44
14304,-3,-15,21,8109,0,161,44
14309,-4,-15,22,8109,0,123,44
14314,-4,-18,19,8109,0,123,44
14319,-9,-19,18,8109,0,123,45
14324,-11,-19,17,8109,0,123,44
14329,-9,-18,19,8109,0,123,44
14334,-5,-18,18,8109,0,123,44
14339,-5,-21,16,8109,0,148,44
14344,2,-11,25,8109,0,148,44
14349,6,-12,25,8109,0,148,44
14354,6,-13,23,8109,0,148,44
14359,7,-11,26,8109,0,148,44
14364,8,-12,25,8109,0,148,44
14369,4,-16,21,8109,0,123,45
14374,-2,-13,23,8109,0,123,44
14379,-7,-19,18,8109,0,123,44
14384,-6,-21,16,8109,0,123,44
14389,-10,-22,15,8109,0,123,44
14394,-6,-22,15,8109,0,121,44
14399,2,-15,21,8109,0,121,43
14404,3,-17,20,8109,0,121,43
14409,4,-14,23,8109,0,121,44
14414,8,-13,23,8099,0,121,44
14419,5,-16,20,8099,0,120,44
14424,3,-19,18,8099,0,120,44
14429,2,-16,20,8089,0,120,44
14434,-2,-17,20,8089,0,120,44
14439,-4,-24,13,8099,0,120,44
14444,-3,-21,16,8099,0,120,44
14449,1,-20,17,8099,0,120,44
14454,2,-20,16,8099,0,120,44
14459,8,-14,23,8099,0,120,44
14464,12,-13,24,8099,0,120,44
14469,11,-14,23,8089,0,120,44
14474,8,-16,20,8089,0,120,44
14479,5,-18,18,8090,0,121,44
14484,2,-21,16,8089,0,121,44
14489,-1,-19,17,8089,0,121,44
14494,-2,-25,11,8099,0,121,44
14499,-3,-22,14,8099,0,121,44
14504,0,-22,15,8099,0,127,44
14509,3,-21,16,8090,0,127,44
14514,4,-21,16,8090,0,127,44
14519,6,-20,17,8090,0,127,44
14524,14,-15,21,8090,0,127,44
14529,14,-15,22,8090,0,127,44
14534,11,-16,20,8090,0,129,44
14539,9,-17,19,8090,0,129,45
14544,8,-18,19,8090,0,129,45
14549,6,-19,18,8090,0,129,45
14554,5,-19,17,8090,0,129,45
14559,5,-20,17,8090,0,129,45
14564,8,-18,19,8090,0,129,44
14569,6,-19,18,8090,0,129,45
14574,4,-20,17,8089,0,255,44
14579,4,-20,16,8089,0,255,45
14584,5,-16,21,8090,0,255,45
14589,8,-18,18,8090,0,255,45
14594,5,-16,21,8090,0,255,45
14599,4,-21,16,8090,0,255,45
14604,5,-16,20,8090,0,255,45
14609,6,-20,16,8080,0,255,46
14614,5,-20,16,8080,0,255,46
14619,7,-19,18,8080,0,255,45
14624,9,-17,19,8080,0,255,45
14629,5,-19,17,8080,0,255,45
14634,6,-18,18,8080,0,255,45
14639,7,-18,19,8089,0,255,45
14644,7,-17,19,8089,0,255,45
14649,3,-19,17,8089,0,255,45
14654,1,-21,16,8090,0,255,45
14659,2,-24,13,8090,0,255,45
14664,2,-23,13,8080,0,255,46
14669,2,-23,14,8090,0,255,46
14674,9,-18,18,8090,0,119,46
14679,11,-16,20,8089,0,119,46
14684,9,-17,20,8090,0,119,46
14689,7,-17,19,8080,0,119,46
14694,8,-16,20,8090,0,119,46
14699,8,-20,17,8090,0,120,46
14704,2,-18,18,8080,0,120,46
14709,2,-22,14,8090,0,120,46
14714,5,-20,16,8090,0,120,46
14719,5,-16,21,8099,0,120,46
14724,7,-19,18,8099,0,120,46
14729,6,-15,22,8089,0,119,47
14734,3,-20,16,8089,0,119,47
14739,4,-16,21,8089,0,119,47
14744,5,-15,21,8089,0,119,47
14749,7,-14,22,8089,0,119,47
14754,7,-14,22,8089,0,116,47
14759,9,-13,23,8090,0,116,47
14764,9,-13,23,8089,0,116,47
14769,2,-21,16,8089,0,116,47
14774,-1,-22,14,8089,0,116,47
14779,0,-18,19,8089,0,116,47
14784,2,-17,20,8099,0,115,46
14789,1,-18,19,8089,0,115,47
14794,2,-18,19,8089,0,115,47
14799,6,-15,21,8089,0,115,47
14804,6,-15,21,8090,0,115,47
14809,8,-10,26,8090,0,114,47
14814,9,-10,26,8099,0,114,47
14819,7,-12,25,8099,0,114,48
14824,8,-11,25,8089,0,114,48
14829,6,-13,24,8089,0,114,47
14834,1,-12,24,8089,0,114,47
14839,0,-14,22,8099,0,114,47
14844,0,-15,21,8099,0,114,47
14849,-3,-10,26,8099,0,114,47
14854,-6,-18,19,8099,0,114,47
14859,-5,-15,22,8099,0,114,47
14864,2,-13,24,8099,0,114,47
14869,0,-11,25,8099,0,113,47
14874,2,-12,25,8099,0,113,47
14879,7,-10,27,8099,0,113,48
14884,5,-8,29,8099,0,113,48
14889,3,-11,26,8099,0,113,48
14894,0,-10,27,8089,0,113,48
14899,0,-12,25,8089,0,113,48
14904,1,-9,28,8099,0,113,48
14909,3,-10,27,8089,0,113,48
14914,-4,-11,25,8089,0,113,47
14919,-8,-12,24,8089,0,114,47
14924,-9,-16,21,8089,0,114,47
14929,-7,-13,23,8099,0,114,47
14934,-7,-12,25,8099,0,114,47
14939,-4,-9,27,8099,0,114,47
14944,1,-9,27,8099,0,114,47
14949,1,-11,25,8099,0,114,47
14954,0,-6,31,8099,0,114,47
14959,4,-3,34,8109,0,114,47
14964,0,-8,29,8109,0,114,47
14969,-2,-11,25,8089,0,114,47
14974,-5,-8,29,8099,0,115,47
14979,-6,-12,25,8099,0,115,46
14984,-9,-16,20,8099,0,115,46
14989,-10,-12,25,8099,0,115,46
14994,-8,-10,26,8099,0,115,47
