システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,しっぽ,超音波,カラー
5236,2,-16,21,8130,0,35,40
5241,3,-15,21,8130,0,35,40
5246,3,-15,21,8130,0,35,40
5251,0,-13,23,8140,0,35,39
5256,0,-18,19,8140,0,35,40
5261,5,-11,26,8140,0,35,40
5266,5,-11,25,8140,0,34,40
5271,5,-12,25,8140,0,34,40
5276,6,-11,25,8140,0,34,40
5281,0,-15,22,8130,0,34,40
5286,2,-14,23,8130,0,34,40
5291,-4,-14,23,8140,0,37,40
5296,-1,-13,23,8140,0,37,40
5301,0,-14,23,8140,0,37,40
5306,0,-14,22,8140,0,37,40
5311,-6,-14,22,8140,0,46,40
5316,-6,-12,24,8148,0,46,40
5321,-1,-15,22,8148,0,46,40
5326,-3,-13,24,8148,0,46,40
5331,0,-9,28,8148,0,46,40
5336,3,-8,28,8148,0,46,40
5341,0,-8,29,8140,0,46,40
5346,0,-13,23,8130,0,46,40
5351,2,-9,28,8130,0,46,40
5356,0,-11,25,8140,0,46,40
5361,0,-5,32,8148,0,36,41
5366,0,-7,29,8148,0,36,40
5371,0,-5,31,8130,0,36,40
5376,-10,-13,23,8130,0,36,40
5381,-6,-13,23,8130,0,38,40
5386,-3,-6,31,8147,0,38,40
5391,-11,-13,24,8147,0,38,40
5396,-10,-15,22,8140,0,38,40
5401,-4,-10,27,8140,0,38,40
5406,-9,-11,25,8140,0,46,40
5411,-7,-9,28,8148,0,46,40
5416,-4,-10,27,8148,0,46,40
5421,-6,-10,27,8148,0,46,40
5426,-4,-7,29,8148,0,46,40
5431,0,-4,33,8148,0,46,40
5436,-9,-12,25,8140,0,46,40
5441,-6,-5,31,8140,0,46,39
5446,0,-5,31,8140,0,46,39
5451,-3,-6,31,8130,0,46,39
5456,-6,-6,30,8130,0,46,40
5461,-9,-8,29,8140,0,46,40
5466,-4,-5,32,8140,0,46,40
5471,-7,-6,31,8140,0,46,40
5476,-7,-6,31,8140,0,43,40
5481,-7,-5,31,8140,0,43,39
5486,-19,-16,20,8140,0,43,39
5491,-19,-12,24,8148,0,43,39
5496,-11,-12,24,8147,0,43,39
5501,-13,-13,24,8157,0,48,39
5506,-17,-11,25,8157,0,48,38
5511,-17,-12,24,8157,0,48,39
5516,-9,-8,28,8157,0,48,39
5521,-6,-6,30,8157,0,44,39
5526,-6,-6,30,8157,0,44,39
5531,-4,-5,31,8148,0,44,39
5536,-3,-8,28,8148,0,44,39
5541,-3,-4,33,8140,0,44,38
5546,-1,-3,34,8140,0,44,38
5551,-4,-4,32,8140,0,44,38
5556,-14,-14,22,8131,0,44,38
5561,-14,-10,26,8148,0,44,38
5566,-14,-15,22,8148,0,44,38
5571,-16,-12,25,8157,0,44,38
5576,-16,-13,24,8157,0,44,38
5581,-16,-10,27,8157,0,44,38
5586,-16,-15,22,8157,0,44,37
5591,-16,-15,21,8157,0,44,37
5596,-11,-13,24,8148,0,44,37
5601,-9,-12,25,8157,0,44,37
5606,-4,-9,28,8157,0,44,37
5611,-4,-9,28,8157,0,44,37
5616,-3,-8,29,8158,0,44,37
5621,-1,-6,30,8148,0,44,37
5626,-7,-10,27,8148,0,44,37
5631,0,-6,31,8148,0,44,37
5636,-3,-11,26,8148,0,44,37
5641,-11,-15,22,8148,0,44,36
5646,-11,-11,26,8148,0,44,36
5651,-14,-13,23,8157,0,44,36
5656,-14,-14,23,8157,0,44,36
5661,-13,-14,23,8157,0,44,36
5666,-13,-14,22,8157,0,44,36
5671,-4,-10,27,8157,0,44,36
5676,-10,-17,20,8157,0,44,36
5681,-9,-16,21,8147,0,44,36
5686,-4,-12,24,8147,0,44,36
5691,-7,-13,23,8157,0,44,36
5696,-6,-13,24,8157,0,44,36
5701,-9,-14,22,8157,0,44,35
5706,-16,-22,15,8148,0,44,35
5711,-13,-24,13,8148,0,44,35
5716,-13,-22,14,8148,0,44,35
5721,-10,-20,17,8148,0,44,35
5726,-13,-25,12,8148,0,44,35
5731,-7,-20,17,8148,0,44,35
5736,2,-13,23,8148,0,44,35
5741,2,-16,21,8148,0,44,35
5746,2,-18,19,8148,0,44,35
5751,6,-13,24,8148,0,44,35
5756,6,-14,22,8148,0,44,35
5761,9,-10,26,8148,0,44,35
5766,9,-12,25,8148,0,44,35
5771,2,-17,19,8148,0,44,36
5776,2,-15,22,8148,0,44,35
5781,-1,-14,22,8148,0,44,36
5786,-7,-20,16,8148,0,44,35
5791,-7,-22,14,8148,0,161,35
5796,-9,-25,11,8148,0,161,35
5801,-9,-23,13,8140,0,161,35
5806,-4,-22,14,8140,0,161,35
5811,-4,-24,13,8148,0,161,35
5816,-4,-25,12,8148,0,87,35
5821,0,-23,13,8140,0,87,35
5826,0,-24,13,8140,0,87,35
5831,7,-20,16,8140,0,87,35
5836,5,-21,15,8140,0,87,35
5841,0,-24,12,8140,0,87,35
5846,0,-25,12,8140,0,87,35
5851,2,-24,13,8140,0,87,35
5856,13,-17,19,8140,0,87,35
5861,13,-20,16,8130,0,87,35
5866,10,-21,16,8140,0,87,36
5871,15,-17,20,8140,0,86,36
5876,15,-16,21,8140,0,86,36
5881,7,-20,17,8140,0,86,36
5886,7,-19,17,8140,0,86,36
5891,3,-25,12,8140,0,86,36
5896,0,-26,11,8140,0,85,36
5901,0,-25,11,8148,0,85,36
5906,-1,-26,11,8140,0,85,36
5911,-3,-26,10,8140,0,85,36
5916,-3,-30,6,8140,0,85,36
5921,2,-26,10,8140,0,85,36
5926,5,-24,13,8140,0,85,36
5931,10,-24,13,8140,0,85,37
5936,13,-20,17,8140,0,85,37
5941,20,-18,19,8140,0,85,37
5946,16,-18,19,8140,0,85,37
5951,19,-18,19,8140,0,85,37
5956,15,-18,19,8140,0,85,37
5961,5,-22,15,8148,0,85,37
5966,6,-20,16,8148,0,85,38
5971,0,-26,10,8148,0,85,37
5976,-4,-31,5,8147,0,85,38
5981,-4,-26,10,8147,0,85,38
5986,0,-31,6,8140,0,85,38
5991,5,-22,14,8140,0,85,38
5996,13,-20,16,8130,0,85,38
6001,10,-24,13,8148,0,85,38
6006,16,-18,19,8148,0,85,38
6011,19,-14,23,8140,0,85,38
6016,13,-19,18,8140,0,85,39
6021,13,-20,16,8140,0,85,39
6026,13,-18,19,8148,0,84,39
6031,3,-25,11,8148,0,84,39
6036,0,-25,11,8148,0,84,39
6041,-1,-24,12,8148,0,84,39
6046,-1,-27,9,8148,0,84,39
6051,0,-25,11,8147,0,84,39
6056,0,-27,9,8148,0,84,39
6061,9,-24,12,8148,0,84,40
6066,9,-21,15,8148,0,84,40
6071,15,-16,21,8148,0,84,40
6076,15,-17,19,8148,0,84,40
6081,16,-18,19,8148,0,84,40
6086,12,-17,19,8148,0,84,40
6091,7,-18,18,8148,0,84,40
6096,0,-21,16,8147,0,84,40
6101,0,-24,13,8147,0,84,40
6106,0,-22,14,8148,0,82,41
6111,2,-20,17,8148,0,82,41
6116,5,-25,12,8148,0,82,41
6121,7,-17,19,8148,0,82,41
6126,12,-17,20,8148,0,82,41
6131,12,-18,18,8148,0,82,41
6136,9,-14,23,8148,0,82,42
6141,7,-17,19,8148,0,82,42
6146,12,-13,24,8130,0,82,42
6151,5,-15,21,8130,0,82,42
6156,-1,-18,19,8130,0,82,42
6161,-1,-17,19,8140,0,83,42
6166,-3,-22,14,8140,0,83,42
6171,-3,-21,15,8140,0,83,42
6176,3,-17,20,8140,0,83,42
6181,5,-15,22,8140,0,83,41
6186,3,-15,21,8140,0,83,42
6191,3,-14,22,8140,0,83,42
6196,6,-12,24,8130,0,83,42
6201,7,-15,22,8130,0,83,42
6206,2,-13,24,8130,0,83,42
6211,2,-16,20,8121,0,84,43
6216,6,-9,27,8121,0,84,43
6221,3,-15,22,8131,0,84,43
6226,-1,-13,24,8121,0,84,42
6231,-4,-19,18,8121,0,84,43
6236,-7,-16,20,8121,0,86,42
6241,-4,-15,21,8130,0,86,42
6246,-1,-14,22,8130,0,86,42
6251,0,-10,27,8130,0,86,42
6256,0,-11,26,8131,0,86,42
6261,0,-11,25,8121,0,87,42
6266,0,-12,25,8121,0,87,42
6271,0,-12,24,8121,0,87,42
6276,-4,-11,25,8120,0,87,42
6281,-4,-13,24,8130,0,87,42
6286,-3,-13,24,8130,0,87,43
6291,-1,-5,31,8130,0,87,42
6296,-1,-11,26,8131,0,87,42
6301,-4,-10,27,8121,0,87,42
6306,-6,-12,24,8121,0,87,42
6311,0,-7,30,8121,0,87,42
6316,0,-4,32,8130,0,86,42
6321,-4,-5,32,8121,0,86,42
6326,-1,-9,27,8121,0,86,42
6331,-3,-8,29,8121,0,86,42
6336,-6,-4,33,8120,0,86,42
6341,-13,-11,25,8120,0,85,42
6346,-7,-7,30,8121,0,85,42
6351,-10,-8,29,8121,0,85,41
6356,-14,-13,23,8130,0,85,41
6361,-9,-9,27,8130,0,85,41
6366,-9,-8,28,8130,0,84,41
6371,-13,-10,27,8130,0,84,41
6376,-7,-6,31,8130,0,84,40
6381,-6,-5,32,8130,0,84,41
6386,-16,-14,23,8121,0,84,40
6391,-13,-8,29,8121,0,84,41
6396,-9,-6,31,8130,0,84,40
6401,-9,-6,31,8130,0,84,40
6406,-13,-12,25,8130,0,84,40
6411,-14,-8,28,8130,0,84,40
6416,-11,-7,30,8130,0,84,40
6421,-13,-8,28,8130,0,84,40
6426,-9,-6,30,8130,0,84,39
6431,-16,-11,26,8130,0,84,39
6436,-20,-13,23,8130,0,84,39
6441,-10,-8,28,8140,0,84,39
6446,-11,-9,28,8140,0,85,39
6451,-13,-10,26,8130,0,85,39
6456,-13,-11,26,8130,0,85,38
6461,-14,-11,25,8130,0,85,38
6466,-13,-11,25,8130,0,85,38
6471,-13,-11,25,8130,0,85,38
6476,-13,-12,25,8130,0,85,38
6481,-10,-10,26,8130,0,85,37
6486,-13,-8,28,8130,0,85,37
6491,-13,-13,23,8130,0,85,37
6496,-11,-16,21,8131,0,87,38
6501,-9,-10,26,8121,0,87,37
6506,-10,-11,26,8121,0,87,37
6511,-7,-13,23,8121,0,87,37
6516,-17,-18,18,8121,0,87,37
6521,-14,-16,20,8121,0,87,37
6526,-3,-10,27,8121,0,87,37
6531,-3,-9,27,8121,0,87,37
6536,-3,-9,28,8121,0,255,37
6541,-3,-8,28,8111,0,255,37
6546,2,-9,28,8101,0,255,37
6551,-4,-7,29,8101,0,255,37
6556,-7,-13,24,8101,0,255,37
6561,-7,-12,24,8111,0,255,37
6566,-16,-17,19,8111,0,255,36
6571,-10,-14,23,8111,0,255,36
6576,-3,-9,27,8111,0,255,36
6581,-9,-13,24,8111,0,255,36
6586,0,-7,29,8111,0,255,36
6591,0,-7,30,8111,0,255,36
6596,-3,-12,25,8111,0,255,37
6601,0,-5,31,8111,0,255,36
6606,-1,-9,27,8111,0,255,36
6611,-4,-14,22,8101,0,255,36
6616,-13,-15,22,8101,0,255,36
6621,-13,-15,22,8111,0,255,36
6626,-16,-17,20,8111,0,255,35
6631,-13,-19,17,8111,0,255,35
6636,-7,-11,25,8111,0,255,35
6641,-1,-12,25,8111,0,255,35
6646,0,-14,23,8111,0,255,35
6651,0,-12,24,8101,0,255,36
6656,5,-8,29,8101,0,255,36
6661,0,-9,27,8101,0,255,36
6666,-6,-12,24,8091,0,255,36
6671,-13,-16,21,8091,0,255,35
6676,-17,-22,14,8101,0,255,35
6681,-6,-19,17,8091,0,255,35
6686,-4,-13,24,8091,0,255,35
6691,-7,-17,19,8101,0,255,35
6696,-7,-20,16,8101,0,255,35
6701,0,-14,22,8101,0,255,35
6706,0,-13,24,8101,0,255,35
6711,3,-13,23,8101,0,163,36
6716,0,-13,23,8091,0,163,35
6721,-4,-18,19,8101,0,163,35
6726,-4,-16,20,8101,0,163,35
6731,-4,-15,22,8101,0,163,35
6736,-3,-17,19,8101,0,163,35
6741,-4,-20,17,8101,0,163,35
6746,-3,-13,23,8101,0,163,35
6751,2,-17,20,8101,0,255,35
6756,2,-14,22,8101,0,255,35
6761,9,-8,28,8091,0,255,36
6766,7,-11,25,8091,0,255,36
6771,-4,-19,17,8101,0,255,36
6776,-1,-19,17,8101,0,255,36
6781,2,-11,26,8101,0,255,36
6786,0,-14,22,8101,0,255,36
6791,-7,-17,20,8101,0,255,35
6796,3,-17,19,8111,0,255,36
6801,0,-16,20,8111,0,255,35
6806,-1,-18,18,8111,0,255,35
6811,6,-12,25,8111,0,255,36
6816,5,-10,27,8111,0,255,36
6821,-3,-17,20,8111,0,255,36
6826,13,-9,27,8111,0,255,36
6831,5,-11,26,8111,0,255,36
6836,-9,-21,16,8111,0,255,36
6841,2,-12,24,8111,0,255,36
6846,7,-11,25,8111,0,255,36
6851,-3,-18,18,8120,0,255,36
6856,2,-13,24,8120,0,255,36
6861,3,-10,26,8120,0,255,36
6866,-1,-15,22,8111,0,170,36
6871,0,-12,25,8111,0,170,36
6876,0,-14,22,8120,0,170,37
6881,0,-12,24,8121,0,170,36
6886,-9,-16,21,8121,0,168,36
6891,0,-17,20,8120,0,168,36
6896,2,-9,27,8120,0,168,36
6901,-4,-15,21,8120,0,168,36
6906,-1,-16,21,8120,0,168,36
6911,0,-13,24,8120,0,168,36
6916,-1,-15,21,8130,0,168,36
6921,0,-16,20,8130,0,168,36
6926,0,-14,23,8130,0,168,37
6931,-1,-16,20,8130,0,168,37
6936,0,-13,23,8130,0,168,37
6941,0,-11,25,8130,0,168,37
6946,-3,-15,21,8130,0,168,36
6951,-9,-21,16,8130,0,171,36
6956,-9,-19,18,8120,0,171,36
6961,10,-10,27,8120,0,171,36
6966,0,-16,20,8120,0,171,36
6971,-1,-14,22,8130,0,171,37
6976,2,-11,26,8130,0,171,37
6981,-3,-19,17,8130,0,171,37
6986,-3,-17,20,8130,0,255,37
6991,-1,-13,23,8130,0,255,37
6996,-4,-17,20,8130,0,255,37
7001,-11,-19,17,8130,0,255,37
7006,-3,-17,20,8130,0,255,37
7011,2,-15,21,8140,0,255,37
7016,0,-18,19,8140,0,255,37
7021,-1,-15,21,8140,0,255,37
7026,6,-13,24,8130,0,255,37
7031,6,-10,27,8130,0,255,37
7036,5,-16,21,8130,0,255,37
7041,3,-13,23,8130,0,255,38
7046,0,-16,20,8130,0,255,38
7051,5,-11,26,8140,0,255,38
7056,0,-11,25,8140,0,255,37
7061,-1,-14,23,8130,0,255,37
7066,-4,-17,19,8140,0,255,37
7071,-6,-16,20,8140,0,255,37
7076,-4,-17,20,8140,0,255,37
7081,-3,-18,19,8140,0,255,37
7086,-7,-18,19,8140,0,255,37
7091,-3,-17,19,8140,0,255,37
7096,5,-14,23,8140,0,255,38
7101,5,-11,26,8140,0,255,38
7106,2,-14,23,8140,0,255,38
7111,6,-13,24,8140,0,255,38
7116,2,-16,21,8140,0,255,38
7121,2,-13,24,8140,0,255,38
7126,2,-14,23,8140,0,114,37
7131,0,-16,20,8140,0,114,37
7136,-3,-15,22,8140,0,114,37
7141,2,-14,23,8130,0,114,37
7146,2,-11,26,8140,0,114,38
7151,-7,-22,15,8140,0,113,38
7156,-7,-19,18,8140,0,113,38
7161,-1,-13,23,8140,0,113,38
7166,2,-13,24,8140,0,113,38
7171,0,-15,21,8139,0,113,38
7176,-4,-19,18,8140,0,113,38
7181,2,-12,24,8140,0,111,38
7186,2,-14,23,8140,0,111,38
7191,5,-13,24,8140,0,111,38
7196,0,-13,24,8140,0,111,38
7201,0,-14,22,8140,0,111,38
7206,0,-15,21,8140,0,111,38
7211,2,-11,25,8139,0,111,38
7216,2,-13,24,8139,0,111,38
7221,0,-15,21,8139,0,111,38
7226,0,-12,24,8140,0,111,38
7231,-4,-12,24,8140,0,89,38
7236,-3,-14,23,8139,0,89,38
7241,-1,-14,22,8140,0,89,38
7246,-4,-17,19,8140,0,89,38
7251,0,-13,24,8140,0,89,38
7256,3,-12,24,8140,0,89,38
7261,0,-15,22,8140,0,86,38
7266,5,-5,31,8140,0,86,39
7271,2,-13,24,8140,0,86,39
7276,0,-11,25,8120,0,86,39
7281,0,-9,27,8130,0,86,39
7286,-1,-12,25,8130,0,84,38
7291,-6,-16,20,8140,0,84,38
7296,-7,-19,18,8140,0,84,38
7301,-7,-12,24,8140,0,84,38
7306,-7,-15,21,8140,0,84,38
7311,-4,-12,25,8140,0,82,38
7316,-7,-16,21,8140,0,82,38
7321,-3,-15,21,8140,0,82,38
7326,0,-11,25,8140,0,82,38
7331,-1,-10,27,8130,0,82,38
7336,-1,-12,25,8130,0,82,38
7341,0,-9,27,8130,0,82,39
7346,0,-11,25,8140,0,82,38
7351,3,-11,25,8140,0,82,38
7356,2,-9,27,8140,0,82,38
7361,-1,-9,28,8130,0,82,38
7366,-13,-18,18,8130,0,82,37
7371,-13,-17,20,8130,0,82,38
7376,-11,-15,22,8130,0,82,37
7381,-7,-15,21,8140,0,82,38
7386,-16,-19,17,8139,0,82,37
7391,-13,-20,16,8139,0,82,38
7396,-9,-20,16,8139,0,82,37
7401,-3,-11,26,8147,0,82,37
7406,0,-12,25,8147,0,82,37
7411,2,-12,24,8140,0,82,37
7416,0,-11,25,8140,0,82,37
7421,0,-13,23,8130,0,82,37
7426,-1,-12,25,8130,0,82,37
7431,0,-13,24,8130,0,82,37
7436,0,-11,26,8130,0,82,37
7441,-7,-17,20,8130,0,82,38
7446,-3,-16,20,8130,0,82,38
7451,-6,-16,21,8140,0,82,38
7456,-7,-15,22,8140,0,82,37
7461,-7,-13,23,8140,0,82,37
7466,-6,-16,21,8140,0,82,37
7471,-4,-17,20,8140,0,82,37
7476,0,-16,21,8140,0,82,36
7481,-1,-14,23,8140,0,82,37
7486,-6,-15,22,8140,0,82,37
7491,0,-10,27,8130,0,82,37
7496,-1,-16,20,8130,0,82,37
7501,-1,-14,23,8140,0,79,37
7506,-1,-15,21,8140,0,79,37
7511,0,-12,24,8140,0,79,37
7516,-6,-14,23,8130,0,79,37
7521,-6,-16,20,8130,0,79,37
7526,-1,-15,21,8130,0,79,36
7531,-1,-13,23,8140,0,79,36
7536,-1,-15,22,8140,0,79,37
7541,-1,-16,20,8140,0,79,37
7546,0,-9,27,8140,0,79,37
7551,0,-16,21,8140,0,78,37
7556,-1,-13,23,8130,0,78,37
7561,-3,-13,24,8130,0,78,37
7566,-3,-19,18,8130,0,78,37
7571,-6,-18,19,8130,0,78,37
7576,-9,-21,15,8130,0,78,36
7581,-6,-13,23,8130,0,78,36
7586,-7,-17,20,8130,0,78,36
7591,-10,-21,16,8130,0,78,36
7596,0,-17,20,8130,0,78,36
7601,0,-14,23,8130,0,78,36
7606,-4,-18,19,8130,0,78,36
7611,0,-17,19,8140,0,78,37
7616,2,-17,20,8140,0,78,37
7621,0,-15,22,8140,0,78,36
7626,0,-16,20,8139,0,78,37
7631,-9,-23,14,8139,0,78,36
7636,-9,-20,16,8140,0,78,36
7641,-6,-20,16,8140,0,78,36
7646,-6,-18,18,8140,0,78,36
7651,-1,-21,16,8140,0,79,36
7656,-1,-17,19,8139,0,79,36
7661,6,-18,18,8139,0,79,36
7666,6,-14,22,8139,0,79,36
7671,6,-15,22,8139,0,79,37
7676,6,-11,25,8140,0,79,37
7681,9,-14,22,8140,0,79,37
7686,0,-16,21,8140,0,79,37
7691,0,-13,23,8140,0,79,37
7696,-6,-18,18,8140,0,79,36
7701,-6,-20,17,8140,0,78,36
7706,-7,-22,15,8140,0,78,36
7711,-4,-21,15,8140,0,78,36
7716,-4,-22,15,8140,0,78,36
7721,0,-16,20,8139,0,78,36
7726,2,-16,20,8139,0,79,37
7731,-1,-19,18,8139,0,79,37
7736,6,-15,21,8139,0,79,36
7741,6,-12,25,8147,0,79,37
7746,6,-16,20,8140,0,79,37
7751,3,-14,22,8140,0,79,37
7756,3,-15,21,8140,0,79,37
7761,3,-16,21,8140,0,79,37
7766,3,-16,20,8140,0,79,37
7771,3,-17,20,8140,0,79,37
7776,6,-11,25,8140,0,79,37
7781,3,-14,23,8130,0,79,37
7786,3,-15,22,8130,0,79,37
7791,2,-16,21,8130,0,79,37
7796,0,-17,19,8120,0,79,37
7801,-4,-17,20,8140,0,80,37
7806,0,-12,25,8140,0,80,37
7811,0,-13,23,8140,0,80,37
7816,-7,-19,18,8140,0,80,37
7821,-6,-16,21,8140,0,80,37
7826,-4,-17,20,8139,0,80,37
7831,-7,-20,17,8139,0,80,36
7836,0,-17,20,8140,0,80,37
7841,0,-14,23,8140,0,80,37
7846,2,-18,19,8140,0,80,37
7851,6,-12,25,8130,0,80,37
7856,10,-10,27,8130,0,80,37
7861,6,-13,24,8130,0,80,37
7866,3,-15,22,8130,0,80,37
7871,3,-11,25,8130,0,80,37
7876,0,-10,26,8130,0,75,37
7881,0,-16,21,8130,0,75,37
7886,-7,-17,20,8130,0,75,37
7891,-4,-17,20,8130,0,75,37
7896,-7,-16,21,8130,0,75,37
7901,-7,-18,19,8130,0,81,37
7906,-7,-19,17,8140,0,81,37
7911,-7,-21,16,8140,0,81,37
7916,-4,-16,20,8139,0,81,37
7921,0,-15,21,8140,0,81,37
7926,0,-16,20,8140,0,81,37
7931,-3,-19,18,8140,0,82,37
7936,-3,-19,17,8140,0,82,37
7941,2,-13,23,8130,0,82,37
7946,-3,-21,15,8130,0,82,37
7951,-3,-18,19,8130,0,82,37
7956,0,-13,23,8130,0,82,37
7961,3,-13,24,8130,0,78,37
7966,2,-14,22,8130,0,78,37
7971,5,-9,27,8130,0,78,37
7976,0,-13,23,8130,0,78,37
7981,-1,-15,21,8130,0,82,37
7986,-1,-16,20,8130,0,82,37
7991,-1,-13,23,8130,0,82,37
7996,-7,-22,14,8140,0,82,37
8001,-10,-21,16,8130,0,82,37
8006,-7,-20,16,8130,0,78,37
8011,-10,-23,13,8130,0,78,37
8016,-7,-23,14,8130,0,78,37
8021,9,-14,23,8130,0,78,37
8026,9,-10,27,8130,0,78,37
8031,5,-13,24,8130,0,77,37
8036,6,-9,28,8120,0,77,37
8041,5,-14,22,8111,0,77,37
8046,5,-11,26,8111,0,77,37
8051,0,-18,18,8120,0,77,37
8056,6,-11,25,8120,0,77,37
8061,0,-11,25,8120,0,82,37
8066,-9,-18,18,8120,0,82,37
8071,-9,-20,17,8120,0,82,37
8076,-9,-21,15,8130,0,82,37
8081,-14,-22,15,8120,0,82,36
8086,-1,-16,21,8120,0,82,36
8091,0,-16,20,8120,0,82,37
8096,-1,-18,19,8120,0,82,37
8101,2,-16,20,8120,0,82,37
8106,3,-16,20,8130,0,82,37
8111,0,-14,22,8130,0,82,37
8116,-1,-12,24,8130,0,173,37
8121,3,-11,25,8120,0,173,37
8126,0,-14,22,8120,0,173,37
8131,-9,-21,16,8120,0,173,37
8136,0,-13,24,8120,0,173,37
8141,0,-14,22,8130,0,173,37
8146,-10,-21,15,8120,0,174,37
8151,0,-13,24,8120,0,174,37
8156,3,-16,20,8130,0,174,37
8161,-3,-16,20,8130,0,174,37
8166,-10,-18,19,8130,0,174,36
8171,-1,-18,18,8120,0,174,37
8176,-1,-11,25,8120,0,174,37
8181,-9,-22,15,8130,0,174,37
8186,0,-14,23,8130,0,174,37
8191,7,-7,29,8130,0,174,37
8196,-9,-22,15,8130,0,174,37
8201,-9,-19,17,8130,0,174,36
8206,-4,-18,19,8130,0,174,36
8211,-11,-23,13,8130,0,174,36
8216,-13,-26,11,8130,0,174,36
8221,-3,-17,19,8130,0,174,36
8226,-6,-20,16,8120,0,174,36
8231,-16,-27,9,8120,0,174,36
8236,-3,-21,15,8130,0,174,36
8241,-1,-21,16,8120,0,174,36
8246,-7,-24,12,8120,0,174,37
8251,7,-13,24,8120,0,174,37
8256,5,-18,18,8120,0,174,37
8261,-3,-19,17,8120,0,174,36
8266,2,-17,19,8130,0,174,36
8271,3,-17,20,8130,0,174,37
8276,3,-17,19,8130,0,174,37
8281,-1,-20,17,8120,0,174,36
8286,5,-17,20,8120,0,174,37
8291,-3,-21,15,8120,0,174,37
8296,-7,-24,12,8120,0,174,37
8301,3,-15,21,8120,0,174,37
8306,0,-17,19,8130,0,174,37
8311,-7,-22,14,8130,0,174,37
8316,0,-19,17,8130,0,49,37
8321,7,-15,21,8120,0,49,37
8326,-3,-21,15,8120,0,49,37
8331,0,-20,17,8120,0,49,37
8336,9,-15,22,8120,0,49,37
8341,0,-20,17,8120,0,49,37
8346,0,-20,17,8120,0,49,37
8351,2,-19,18,8120,0,49,37
8356,2,-19,18,8120,0,49,37
8361,-3,-22,15,8120,0,48,37
8366,-1,-21,16,8120,0,48,37
8371,0,-20,16,8120,0,48,37
8376,-6,-24,13,8120,0,48,38
8381,-3,-23,14,8120,0,48,38
8386,7,-13,23,8110,0,49,38
8391,0,-21,15,8110,0,49,38
8396,0,-25,12,8120,0,49,38
8401,2,-19,17,8111,0,49,38
8406,5,-17,19,8111,0,49,38
8411,0,-20,17,8111,0,50,38
8416,7,-16,21,8111,0,50,38
8421,10,-14,23,8111,0,50,38
8426,2,-18,19,8110,0,50,38
8431,6,-16,21,8110,0,50,38
8436,0,-19,18,8111,0,50,38
8441,0,-23,14,8120,0,50,38
8446,0,-22,14,8120,0,50,38
8451,0,-22,15,8110,0,50,39
8456,0,-21,15,8111,0,50,39
8461,-1,-22,15,8111,0,50,39
8466,0,-21,16,8110,0,50,39
8471,0,-20,16,8110,0,50,39
8476,3,-19,18,8110,0,50,39
8481,7,-16,21,8111,0,50,39
8486,7,-15,21,8111,0,50,38
8491,6,-19,17,8110,0,50,39
8496,6,-14,22,8110,0,50,39
8501,9,-12,24,8110,0,50,39
8506,6,-14,23,8120,0,47,39
8511,0,-17,19,8120,0,47,39
8516,0,-17,19,8120,0,47,39
8521,0,-18,19,8120,0,47,40
8526,0,-18,19,8120,0,47,40
8531,0,-18,19,8120,0,46,40
8536,0,-18,19,8120,0,46,39
8541,-3,-16,21,8110,0,46,39
8546,0,-19,18,8110,0,46,39
8551,0,-15,21,8110,0,46,39
8556,2,-18,18,8121,0,46,39
8561,5,-12,24,8110,0,46,39
8566,5,-13,24,8110,0,46,40
8571,5,-13,24,8110,0,46,40
8576,0,-16,21,8111,0,45,40
8581,0,-16,20,8111,0,45,40
8586,0,-17,20,8110,0,45,40
8591,6,-13,23,8110,0,45,40
8596,2,-12,25,8110,0,45,40
8601,-3,-15,21,8110,0,45,40
8606,-3,-16,20,8110,0,45,40
8611,-4,-18,19,8111,0,45,40
8616,5,-13,24,8111,0,45,39
8621,0,-12,24,8111,0,45,40
8626,0,-17,20,8111,0,45,39
8631,2,-12,24,8111,0,45,40
8636,0,-10,26,8111,0,45,40
8641,0,-15,21,8111,0,45,40
8646,-3,-14,23,8111,0,44,40
8651,-3,-15,22,8111,0,44,40
8656,-1,-11,26,8111,0,44,40
8661,-4,-14,22,8111,0,44,40
8666,-1,-14,23,8111,0,44,39
8671,-1,-11,26,8111,0,44,40
8676,-6,-19,18,8101,0,44,39
8681,0,-12,24,8101,0,44,40
8686,2,-12,24,8101,0,44,39
8691,-1,-11,26,8101,0,45,40
8696,0,-8,29,8101,0,45,40
8701,0,-10,27,8101,0,45,39
8706,2,-10,26,8101,0,45,40
8711,-4,-11,26,8101,0,45,40
8716,-4,-13,24,8111,0,45,40
8721,-4,-14,22,8111,0,45,40
8726,-4,-12,25,8111,0,45,39
8731,-11,-14,23,8101,0,45,40
8736,-4,-12,24,8101,0,45,39
8741,-4,-10,26,8101,0,45,39
8746,-4,-16,20,8101,0,45,39
8751,-4,-10,27,8101,0,45,39
8756,-1,-10,26,8111,0,45,39
8761,-9,-13,24,8111,0,45,39
8766,-4,-12,24,8111,0,46,39
8771,-4,-10,26,8110,0,46,39
8776,-6,-14,23,8111,0,46,39
8781,-9,-14,23,8111,0,46,39
8786,-3,-13,24,8101,0,46,39
8791,-9,-14,23,8101,0,46,39
8796,-9,-13,24,8101,0,46,38
8801,-6,-10,27,8101,0,46,38
